Page URL,Article URL,Title
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/flight-001-avionette-19-inch-rolling-carry-on-suitcase/4537865?origin=keywordsearch-personalizedsort,Flight 001 Avionette 19 Inch Rolling Carry-On Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/flight-001-avionette-26-inch-rolling-suitcase/4537864?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Flight 001 Avionette 26 Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/flight-001-avionette-26-inch-rolling-suitcase/4536185?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Flight 001 Avionette 26 Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/flight-001-avionette-19-inch-rolling-carry-on-suitcase/4536167?origin=keywordsearch-personalizedsort&fashioncolor=SANGRIA,Flight 001 Avionette 19 Inch Rolling Carry-On Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-28-inch-wheeled-suitcase/4533556?origin=keywordsearch-personalizedsort&fashioncolor=SANGRIA,Victorinox Swiss Army® Lexicon 2.0 28 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-avolve-3-0-24-inch-large-carry-on/4533554?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Victorinox Swiss Army® Avolve 3.0 24 Inch Large Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-dual-caster-wheeled-boarding-tote/4533552?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Victorinox Swiss Army® Lexicon 2.0 Dual Caster Wheeled Boarding Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-avolve-3-0-global-22-inch-wheeled-carry-on/4533507?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Victorinox Swiss Army® Avolve 3.0 Global 22 Inch Wheeled Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-spectra-2-0-27-inch-hard-sided-rolling-travel-suitcase/4533506?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Victorinox Swiss Army® Spectra 2.0 27 Inch Hard Sided Rolling Travel Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-spectra-2-0-32-inch-hard-sided-rolling-travel-suitcase/4533505?origin=keywordsearch-personalizedsort&fashioncolor=RED,Victorinox Swiss Army® Spectra 2.0 32 Inch Hard Sided Rolling Travel Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-31-inch-wheeled-suitcase/4533504?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Victorinox Swiss Army® Lexicon 2.0 31 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=7&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-avolve-3-0-28-inch-wheeled-packing-case/4533503?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Victorinox Swiss Army® Avolve 3.0 28 Inch Wheeled Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/globe-trotter-emilia-18-trolley-case/4572150?origin=keywordsearch-personalizedsort,"Globe-Trotter Emilia 18"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/kate-spade-new-york-watson-lane-large-lyla-nylon-tote/4538441?origin=keywordsearch-personalizedsort&fashioncolor=PINK%2FGREY,kate spade new york watson lane large lyla nylon tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/brics-x-bag-21-inch-spinner-carry-on/4526758?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%2F%20CLOTTED%20CREAM,Bric's X-Bag 21 Inch Spinner Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/brics-bellagio-2-0-21-inch-rolling-carry-on/4526660?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Bric's Bellagio 2.0 21 Inch Rolling Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/roxy-fly-away-roller-suitcase/4502018?origin=keywordsearch-personalizedsort&fashioncolor=RED%20SHINY,Roxy Fly Away Roller Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/herschel-supply-co-wheelie-outfitter-24-inch-duffel-bag/4476476?origin=keywordsearch-personalizedsort&fashioncolor=NEON%20GRAPEFRUIT,Herschel Supply Co. Wheelie Outfitter 24-Inch Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/herschel-supply-co-trade-small-20-inch-rolling-hard-shell-suitcase/4474167?origin=keywordsearch-personalizedsort&fashioncolor=RAVEN%20X,Herschel Supply Co Trade Small 20-Inch Rolling Hard Shell Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/ted-baker-london-small-blue-beauty-suitcase-22-inch-nordstrom-exclusive/4457393?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Ted Baker London Small Blue Beauty Suitcase (22 Inch) (Nordstrom Exclusive)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/rimowa-topas-22-inch-cabin-multiwheel-aluminum-carry-on/4407374?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,RIMOWA Topas 22 Inch Cabin Multiwheel® Aluminum Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/rimowa-salsa-32-inch-deluxe-multiwheel-packing-case/4402423?origin=keywordsearch-personalizedsort&fashioncolor=SILVER,RIMOWA Salsa 32 Inch Deluxe Multiwheel® Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/brics-x-bag-folding-duffel-bag-18-inch/4371981?origin=keywordsearch-personalizedsort&fashioncolor=YACHTING%20BLUE,Bric's 'X-Bag' Folding Duffel Bag (18 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=3&top=12,http://shop.nordstrom.com/s/brics-x-bag-carry-on-rolling-duffel-bag-21-inch/4371971?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Bric's 'X-Bag' Carry-On Rolling Duffel Bag (21 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-spectra-2-0-hard-sided-rolling-carry-on-22-inch/4533502?origin=keywordsearch-personalizedsort,Victorinox Swiss Army® Spectra 2.0 Hard Sided Rolling Carry-On (22 inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-spectra-2-0-30-inch-hard-sided-rolling-travel-suitcase/4533501?origin=keywordsearch-personalizedsort&fashioncolor=RED,Victorinox Swiss Army® Spectra 2.0 30 Inch Hard Sided Rolling Travel Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-24-inch-wheeled-suitcase/4533496?origin=keywordsearch-personalizedsort&fashioncolor=RED,Victorinox Swiss Army® Lexicon 2.0 24 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-26-inch-wheeled-suitcase/4533494?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Victorinox Swiss Army® Lexicon 2.0 26 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-24-inch-wheeled-suitcase/4533491?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Victorinox Swiss Army® Lexicon 2.0 24 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-wheeled-suitcase-24-inch/4533489?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Victorinox Swiss Army® Lexicon 2.0 Wheeled Suitcase (24 inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-x-bag-30-inch-spinner-suitcase/4526760?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Bric's X-Bag 30 Inch Spinner Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-x-bag-25-inch-spinner-suitcase/4526759?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Bric's X-Bag 25 Inch Spinner Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-bellagio-metallo-2-0-32-inch-rolling-suitcase/4526669?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Bric's Bellagio Metallo 2.0 32 Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-bellagio-metallo-2-0-30-inch-rolling-suitcase/4526668?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Bric's Bellagio Metallo 2.0 30 Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-bellagio-metallo-2-0-27-inch-rolling-suitcase/4526667?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Bric's Bellagio Metallo 2.0 27 Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=8&top=12,http://shop.nordstrom.com/s/brics-bellagio-metallo-2-0-21-inch-rolling-carry-on/4526666?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Bric's Bellagio Metallo 2.0 21-Inch Rolling Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/rimowa-topas-22-inch-cabin-multiwheel-aluminum-carry-on/4317089?origin=keywordsearch-personalizedsort,RIMOWA Topas 22 Inch Cabin Multiwheel® Aluminum Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/rimowa-salsa-22-inch-deluxe-cabin-multiwheel-carry-on/4317087?origin=keywordsearch-personalizedsort&fashioncolor=SILVER,RIMOWA Salsa 22 Inch Deluxe Cabin Multiwheel® Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/rimowa-salsa-29-inch-deluxe-multiwheel-packing-case/4317083?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,RIMOWA Salsa 29 Inch Deluxe Multiwheel® Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/rimowa-salsa-22-inch-deluxe-hybrid-multiwheel-carry-on/4317078?origin=keywordsearch-personalizedsort&fashioncolor=YACHTING%20BLUE,RIMOWA Salsa 22 Inch Deluxe Hybrid Multiwheel® Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-domestic-expandable-rolling-carry-on-22-inch/4151105?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Briggs & Riley 'Baseline' Domestic Expandable Rolling Carry-On (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-wt-5-0-wheeled-tote-bag/4053101?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Victorinox Swiss Army® 'WT 5.0' Wheeled Tote Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/herschel-supply-co-trade-small-rolling-hard-shell-suitcase-20-inch/3981004?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%20BLUE,Herschel Supply Co 'Trade - Small' Rolling Hard Shell Suitcase (20 inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/briggs-riley-transcend-large-expandable-wheeled-suitcase-26-inch/3899715?origin=keywordsearch-personalizedsort&fashioncolor=GREY,Briggs & Riley 'Transcend' Large Expandable Wheeled Suitcase (26 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/briggs-riley-transcend-wheeled-cabin-bag-19-inch/3899710?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Briggs & Riley 'Transcend' Wheeled Cabin Bag (19 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/brahmin-duxbury-leather-travel-bag/3819156?origin=keywordsearch-personalizedsort&fashioncolor=CRIMSON%20RED,Brahmin 'Duxbury' Leather Travel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-domestic-expandable-rolling-carry-on-22-inch/3383777?origin=keywordsearch-personalizedsort&fashioncolor=PECAN,Briggs & Riley 'Baseline' Domestic Expandable Rolling Carry-On (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=4&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-international-expandable-rolling-carry-on-22-inch/3383773?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,Briggs & Riley 'Baseline' International Expandable Rolling Carry-On (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/ted-baker-london-trolley-packing-case-16-inch/4588922?origin=keywordsearch-personalizedsort,Ted Baker London Trolley Packing Case (16 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-duffel-bag/4540750?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Cathy's Concepts Monogram Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/herschel-supply-co-novel-duffel-bag/4504789?origin=keywordsearch-personalizedsort&fashioncolor=BLACK-E,Herschel Supply Co. Novel Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/herschel-supply-co-highland-19-inch-wheeled-carry-on/4476487?origin=keywordsearch-personalizedsort&fashioncolor=PASTEL%20PETALS,Herschel Supply Co. Highland 19-Inch Wheeled Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/herschel-supply-co-trade-xl-wheeled-packing-case/4476478?origin=keywordsearch-personalizedsort&fashioncolor=RAVEN%20X,Herschel Supply Co. Trade XL Wheeled Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/briggs-riley-transcend-domestic-spinner-carry-on-22-inch/4216640?origin=keywordsearch-personalizedsort&fashioncolor=HARDSHELL%20GREY,Briggs & Riley 'Transcend' Domestic Spinner Carry-On (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/brics-capri-21-inch-rolling-carry-on/4628187?origin=keywordsearch-personalizedsort&fashioncolor=CRIMSON,Bric's Capri 21-Inch Rolling Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-21-trolley-case/4572200?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,"Globe-Trotter Centenary 21"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/globe-trotter-cruise-21-trolley-case/4572196?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%2FBLACK,"Globe-Trotter Cruise 21"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/globe-trotter-safari-vanity-case/4572195?origin=keywordsearch-personalizedsort&fashioncolor=ROYAL%2FNAVY,Globe-Trotter Safari Vanity Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/globe-trotter-special-21-trolley-case/4572179?origin=keywordsearch-personalizedsort&fashioncolor=IVORY%2FNATURAL,"Globe-Trotter Special 21"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=2&top=12,http://shop.nordstrom.com/s/globe-trotter-safari-18-trolley-case/4572160?origin=keywordsearch-personalizedsort&fashioncolor=GREY%2FCARAMEL,"Globe-Trotter Safari 18"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-20-trolley-case/4572190?origin=keywordsearch-personalizedsort,"Globe-Trotter Centenary 20"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-13-vanity-case/4572178?origin=keywordsearch-personalizedsort&fashioncolor=GREY%2FMARINE,"Globe-Trotter Centenary 13"" Vanity Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-30-inch-extra-deep-suitcase/4572175?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%2FNAVY,Globe-Trotter Centenary 30-Inch Extra Deep Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-18-trolley-case/4572155?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%2FNAVY,"Globe-Trotter Centenary 18"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-special-18-trolley-case/4572152?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%2FBLACK,"Globe-Trotter Special 18"" Trolley Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-mini-centenary-9-utility-case/4572151?origin=keywordsearch-personalizedsort&fashioncolor=GREY%2FCARAMEL,"Globe-Trotter Mini Centenary 9"" Utility Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/globe-trotter-centenary-13-vanity-case/4572140?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%2FBLACK,"Globe-Trotter Centenary 13"" Vanity Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-duffel-bag/4547364?origin=keywordsearch-personalizedsort&fashioncolor=IVORY%2FDESERT%20ROSE,Cathy's Concepts Monogram Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-duffel-bag/4547363?origin=keywordsearch-personalizedsort&fashioncolor=NAVY-H,Cathy's Concepts Monogram Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/incase-designs-via-31-inch-wheeled-suitcase/4543003?origin=keywordsearch-personalizedsort&fashioncolor=GREEN-I,Incase Designs VIA 31 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/incase-designs-via-28-inch-wheeled-suitcase/4543002?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Incase Designs VIA 28 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=6&top=12,http://shop.nordstrom.com/s/incase-designs-via-34-inch-wheeled-suitcase/4542999?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Incase Designs VIA 34 Inch Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/moore-giles-parker-leather-wheeled-suitcase/4637070?origin=keywordsearch-personalizedsort,Moore & Giles Parker Leather Wheeled Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/brics-capri-30-inch-rolling-suitcase/4628188?origin=keywordsearch-personalizedsort&fashioncolor=BALDWIN%20OAK,Bric's Capri 30-Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/brics-capri-27-inch-rolling-suitcase/4628186?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,Bric's Capri 27-Inch Rolling Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/rimowa-topas-32-inch-multiwheel-aluminum-packing-case/4609826?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,RIMOWA Topas 32-Inch Multiwheel® Aluminum Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/rimowa-topas-22-inch-cabin-multiwheel-aluminum-carry-on/4609825?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,RIMOWA Topas 22-Inch Cabin Multiwheel® Aluminum Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/rimowa-topas-29-inch-multiwheel-aluminum-packing-case/4609795?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,RIMOWA Topas 29-Inch Multiwheel® Aluminum Packing Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/rimowa-topas-22-inch-cabin-multiwheel-aluminum-carry-on/4609794?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,RIMOWA Topas 22-Inch Cabin Multiwheel® Aluminum Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/rimowa-topas-22-inch-cabin-multiwheel-aluminum-carry-on/4609793?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,RIMOWA Topas 22-Inch Cabin Multiwheel® Aluminum Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/thule-subterra-28-inch-suitcase/4584033?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Thule Subterra 28-Inch Suitcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/thule-subterra-22-inch-carry-on/4584031?origin=keywordsearch-personalizedsort&fashioncolor=MINERAL,Thule Subterra 22-Inch Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/globe-trotter-cruise-13-vanity-case/4572199?origin=keywordsearch-personalizedsort&fashioncolor=MINERAL,"Globe-Trotter Cruise 13"" Vanity Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=5&top=12,http://shop.nordstrom.com/s/globe-trotter-blossom-13-vanity-case/4572193?origin=keywordsearch-personalizedsort&fashioncolor=ROYAL%2FNAVY,"Globe-Trotter Blossom 13"" Vanity Case"
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/calpak-astyll-30-inch-spinner-22-inch-spinner-luggage-set/4521594?origin=keywordsearch-personalizedsort,CALPAK Astyll 30 Inch Spinner & 22 Inch Spinner Luggage Set
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/calpak-astyll-22-inch-rolling-spinner-carry-on/4521593?origin=keywordsearch-personalizedsort&fashioncolor=MILK%20MARBLE,CALPAK Astyll 22 Inch Rolling Spinner Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/sole-society-mason-faux-leather-weekend-bag/3976297?origin=keywordsearch-personalizedsort&fashioncolor=MIDNIGHT%20MARBLE,Sole Society 'Mason' Faux Leather Weekend Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/sole-society-lacie-faux-leather-duffel-bag/3846051?origin=keywordsearch-personalizedsort&fashioncolor=PEBBLED%20BLACK,Sole Society 'Lacie' Faux Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/herschel-supply-co-trade-20-inch-wheeled-carry-on/4476484?origin=keywordsearch-personalizedsort&fashioncolor=NEW%20BLACK,Herschel Supply Co. Trade 20-Inch Wheeled Carry-On
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/ted-baker-london-small-four-wheel-suitcase-21-inch/4597035?origin=keywordsearch-personalizedsort&fashioncolor=HARDSHELL%20BLACK,Ted Baker London Small Four-Wheel Suitcase (21 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/calpak-astyll-3-piece-marbled-luggage-set/4565420?origin=keywordsearch-personalizedsort&fashioncolor=ORIENTAL%20BLOSSOM,CALPAK Astyll 3-Piece Marbled Luggage Set
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/ted-baker-london-gem-garden-vanity-case/4638970?origin=keywordsearch-personalizedsort&fashioncolor=WHITE,Ted Baker London Gem Garden Vanity Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=1&top=12,http://shop.nordstrom.com/s/ted-baker-london-alayaa-cherry-blossom-two-wheel-travel-bag-17-inch/4582497?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Ted Baker London Alayaa Cherry Blossom Two-Wheel Travel Bag (17 Inch)
